Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
14-Feb-2022,EQ,"24,550.00","24,630.00","23,511.00","24,900.30","23,515.00","23,589.20","23,950.75","32,048.00","23,500.05",35182,"842,635,156.10",13384
11-Feb-2022,EQ,"24,900.00","25,174.55","24,680.05","25,247.40","24,865.75","24,900.30","24,851.21","32,048.00","23,500.05",19479,"484,076,667.25",8300
10-Feb-2022,EQ,"25,467.00","25,559.90","25,183.15","25,466.15","25,238.00","25,247.40","25,325.19","32,048.00","23,500.05",19294,"488,624,268.05",11103
09-Feb-2022,EQ,"24,925.00","25,599.00","24,677.85","24,764.00","25,580.00","25,466.15","25,270.87","32,048.00","23,500.05",32205,"813,848,244.60",12185
08-Feb-2022,EQ,"24,920.00","25,029.75","24,507.05","24,865.55","24,748.00","24,764.00","24,770.71","32,048.00","23,500.05",29111,"721,100,125.90",13995
07-Feb-2022,EQ,"24,489.00","25,125.00","24,300.00","24,724.05","24,879.95","24,865.55","24,746.34","32,048.00","23,500.05",39058,"966,542,610.25",14786
04-Feb-2022,EQ,"24,805.00","25,224.00","24,625.00","24,800.90","24,710.00","24,724.05","24,932.88","32,048.00","22,711.95",34121,"850,734,833.55",12490
03-Feb-2022,EQ,"25,280.00","25,399.95","24,712.05","25,265.45","24,770.00","24,800.90","24,977.97","32,048.00","22,711.95",21469,"536,251,936.35",9800
02-Feb-2022,EQ,"25,590.00","25,884.60","25,160.00","25,489.65","25,275.00","25,265.45","25,376.17","32,048.00","22,711.95",25400,"644,554,737.15",10384
01-Feb-2022,EQ,"24,590.00","25,635.00","24,340.05","24,267.10","25,595.00","25,489.65","25,128.32","32,048.00","22,711.95",78151,"1,963,803,440.35",22608
31-Jan-2022,EQ,"24,550.00","24,550.00","24,210.60","24,124.70","24,239.80","24,267.10","24,345.03","32,048.00","22,711.95",19599,"477,138,171.90",7201
28-Jan-2022,EQ,"23,943.90","24,597.80","23,943.90","23,961.80","24,050.00","24,124.70","24,279.34","32,048.00","22,531.00",24109,"585,350,563.30",10651
27-Jan-2022,EQ,"24,390.00","24,390.00","23,752.15","24,497.50","24,000.00","23,961.80","23,973.60","32,048.00","22,531.00",38764,"929,312,656.15",13007
25-Jan-2022,EQ,"24,100.00","24,671.95","23,500.05","24,320.90","24,495.45","24,497.50","24,344.83","32,048.00","22,531.00",43208,"1,051,891,337.15",17421
24-Jan-2022,EQ,"25,182.60","25,289.95","24,072.60","25,037.20","24,359.55","24,320.90","24,515.99","32,048.00","22,531.00",50537,"1,238,964,702.20",14966
21-Jan-2022,EQ,"25,885.00","25,885.00","24,811.55","26,072.35","24,900.00","25,037.20","25,107.45","32,048.00","22,531.00",133581,"3,353,878,226.75",26715
20-Jan-2022,EQ,"26,578.80","26,713.00","25,954.90","26,402.25","26,040.00","26,072.35","26,207.39","32,048.00","22,531.00",40050,"1,049,605,989.90",15841
19-Jan-2022,EQ,"26,950.50","27,099.50","26,350.00","27,155.55","26,395.00","26,402.25","26,509.56","32,048.00","22,531.00",48367,"1,282,187,764.20",15732
18-Jan-2022,EQ,"27,550.00","27,639.65","26,850.00","27,545.35","26,900.00","27,155.55","27,296.85","32,048.00","22,531.00",44022,"1,201,662,032.70",12225
17-Jan-2022,EQ,"27,005.00","27,936.75","26,654.50","27,078.45","27,493.80","27,545.35","27,264.28","32,048.00","22,531.00",47661,"1,299,442,720.65",14796
14-Jan-2022,EQ,"26,830.00","27,150.00","26,577.25","26,855.30","27,000.00","27,078.45","26,982.09","32,048.00","22,531.00",24063,"649,270,042.90",7891
